# Per-file gists — the one-line description each READ AGENT returned for each file
# it opened. This is the evidence of reading (a wc/head pass cannot produce it);
# the fingerprints in ../coverage-ledger.tsv are the evidence of access.
# path	batch	gist
docs/planning/order-016-followups-2026-07-11.md	b38	Two ready-to-file draft ORDER texts (017 re-issue walled instructions from the corrected UNIVERSAL merge clause; 018 env-consolidation R2/R3/R4/R6) plus an R5 rider, for the coordinator to file into control/inbox.md.
docs/planning/overnight-menu-2026-07-17.md	b38	Veto-ready menu of 25 fleet-manager seat proposals (10 S / 8 M / 7 L) covering roster, ORDER-ledger, owner-queue and telemetry tooling, with a summary table and a recommended first-build set.
docs/playbook.md	b38	The numbered operating-rule ledger R1–R30 grouped by area, each with the incident that earned it, under a 2026-08-10 mixed-era banner marking the dispatch/relay/roster rules historical.
docs/pr-landing-audit-2026-07-16.md	b38	Point-in-time audit of PR auto-landing across 19 repos: 19/19 have a landing workflow, ~250 of ~259 48h merges automatic, 2 genuinely stuck PRs, with per-repo open-PR diagnoses and owner actions.
docs/pre-reboot-review-2026-07-15.md	b38	Owner review doc: 52h activity audit of all 20 repos with per-repo verdicts, a decide-and-flag consolidation proposal (keep/archive per repo), and the record of the EAP-extension fan-out to 12 lane inboxes.
docs/project-recreation-runbook.md	b38	Imperative operational runbook for stopping and recreating fleet Projects inside the 2026-07-16→21 EAP wind-down: per-seat closeout, a failsafe-trigger id table, recreation steps, A/B notes and an orphan trigger-deletion sweep.
docs/prompts/2026-08-07-curious-research-external-review.md	b38	Two-part paste-ready prompt for having ChatGPT/Grok review the curious-research repo — part 1 an unprimed comprehension test, part 2 a gap hunt after revealing the real reader — plus how to disposition the answers.
docs/prompts/README.md	b38	Index of the gen-1 deployed prompt ledger (13 rows with deploy status), the v3 draft prompt map, external prompts, and the conventions the ledger records.
docs/prompts/baseline-2026-07-11/game-lab.md	b38	Verbatim owner-pasted Game Lab coordinator startup prompt (2026-07-11): two-track gba-homebrew/pokemon-mod-lab seat, track-isolation hard rail, boot order, routine arming and the toolchain wall list.
docs/prompts/baseline-2026-07-11/websites.md	b38	Verbatim owner-pasted Websites coordinator startup prompt (2026-07-11): Launch Console + Fleet Arcade mission, boot order, failsafe/pacemaker arming, routine-fired-wake hygiene and the merge=deploy rail.
docs/prompts/chatgpt-project-instructions.md	b38	The live standing Instructions text for the owner's ChatGPT "Fleet Manager" project, rewritten 2026-08-10 against a measured run, with the rationale for each change outside the fence.
docs/prompts/codetool-arms.md	b38	Verbatim gen-1 Custom Instructions + startup prompt deployed identically to the three codetool-lab model-comparison arms (fable5/opus4.8/sonnet5), including the Railway ambient-ID safety rail.
docs/prompts/external-campaign-metaprompt.md	b38	Reconstructed structure of the ChatGPT meta-prompt that generated the 2026-07-09 external-review campaign prompts (8 agent + per-repo codex + 4 deep-research sessions) and the report contract baked into each.
docs/prompts/external-review-opus-2026-07-09.md	b38	Paste-ready prompt for an owner-run independent Opus session comparing gen-2 fleet-manager doctrine against the original superbot doctrine on contradictions, regressions, duplication and portability.
docs/prompts/external-review-sonnet-2026-07-09.md	b38	Paste-ready prompt for an owner-run independent Sonnet session auditing whether the seven lanes' claimed 2026-07-09 wind-down succession packages actually exist and are substantive, with a per-lane scorecard output.
docs/prompts/external/2026-07-12-gpt-deep-research-prompt.md	b39	Self-contained briefing + 6-question research mission composed 2026-07-12 for an external GPT deep-research session auditing the 8-seat fleet; every fact explicitly stamped 'as of 2026-07-12' inside the prompt text itself.
docs/prompts/game-exploration.md	b39	Verbatim gen-1 Custom Instructions + startup paste deployed 2026-07-09 to the Superbot Exploration Project (superbot-games, shared with the mining lane); a never-edit historical ledger entry.
docs/prompts/game-lab-founding.md	b39	The finalized two-track (private pokeemerald / public Butano) game-lab founding paste plus draft ORDER 001, rationale and a deployment record that still reads NOT YET DEPLOYED.
docs/prompts/game-mining.md	b39	Verbatim gen-1 Custom Instructions + startup paste deployed 2026-07-09 to the Superbot Mining Project (superbot-games); sibling ledger entry to game-exploration.md.
docs/prompts/gen1-winddown-universal.md	b39	The universal seven-deliverable gen-1 wind-down paste, its 2026-07-10 drift-fixed deployment record, a binding carve-out amendment for classifier-blocked lanes, and the 9 target lanes.
docs/prompts/init-prompt-universal.md	b39	Living-ledger init prompt that puts a repo on the control-bus protocol: current 2026-07-10 successor text (amended 2026-08-09 with the never-delete_trigger warning), two dated riders, plus the superseded gen-1 text kept verbatim.
docs/prompts/trading-lab.md	b39	Verbatim gen-1 Custom Instructions + startup paste deployed 2026-07-09 to the trading-strategy Project, carrying the research-only / no-broker hard rail.
docs/prompts/universal-wakeup.md	b39	The verbatim five-step self-review/wake-up paste sent to all 10 gen-1 lanes on 2026-07-09 that produced the retro corpus (self-unblock, execute queue, agent audit, one document, land it).
docs/prompts/v3/CHANGES-v3.4-to-v3.5.md	b39	Owner-skimmable one-pager summarizing the 2026-07-13 night's two prompt folds (v3.5 autonomy rider + seed skills; v3.6 open-PRs-stay-open, Q-0272/3/4, ninth seat) and why the version bumped.
docs/prompts/v3/README.md	b39	The v3.8 seat-prompt registry map: a six-step 'how to found a seat' recipe, a nine-seat file index with per-seat kept/changed notes, the v3.7 duty-form legend, and two dated verification records.
docs/prompts/v3/custom-instructions-core.md	b39	The frozen v3.1 universal Custom-Instructions core (TRUTH/injection guard, control bus, permissions digest, nine QA riders) double-marked superseded as an assembly source (v3.3) and retired as a dictionary alias (v3.7).
docs/prompts/v3/final-closer.md	b39	The v1.0 2026-07-21 program-end paste driving every seat's terminal close: land/park PRs, write PROJECT-CLOSEOUT.md, true up records, wipe all routines to zero, final heartbeat and recital.
docs/prompts/v3/per-project/README.md	b39	The 870-line v3 per-seat prompt planning doc: layer contract, census inputs, six generations of size tables (v3.8 back to v3.2), the failsafe cron stagger table, defect queues, and full v3.2–v3.8 changelogs.
docs/prompts/v3/per-project/curious-research-custom-instructions.md	b39	The complete v3.8 Custom-Instructions paste artifact for the ninth (Curious Research teaching/gift) seat: five-section skeleton, keyword dictionary, seat rails and routes footer, header-stamped 7,962 chars / 7,998 bytes.
docs/prompts/v3/per-project/curious-research-startup.md	b40	Seat-era v3.8 EXPANDED coordinator startup brief for the curious-research Project seat: identity/keep-going block, teaching-doctrine rails, BOOT 0-5 (boot triad, hard-sync, failsafe cron '20 */2 * * *', trigger cutover, claim), work-sources ladder, and the full inlined DOCTRINE + PERMISSIONS grant v2 + QA riders + 6-step SESSION ENDER.
docs/prompts/v3/per-project/fleet-manager-custom-instructions.md	b40	Seat-era Custom Instructions paste artifact for the Fleet Manager seat — a compressed keyword dictionary + route table under an 8,000 char/byte console cap; restamped 'v3.8 (2026-08-07)' when the R25 roster-regen retirement line was added.
docs/prompts/v3/per-project/fleet-manager-startup.md	b40	Seat-era EXPANDED coordinator startup brief for the Fleet Manager seat, uniquely carrying a 2026-08-07 blockquote banner retiring the roster orders inside it while declaring 'The rest of this prompt stands'; otherwise the standard boot/work-loop/landing/DOCTRINE/ENDER structure.
docs/prompts/v3/per-project/game-lab-custom-instructions.md	b40	Seat-era Custom Instructions paste artifact for the Game Lab seat (Track A gba-homebrew public / Track B pokemon-mod-lab private), carrying the TRACK ISOLATION, R22 visibility-check and binary-policy seat terms plus the shared dictionary and routes.
docs/prompts/v3/per-project/game-lab-startup.md	b40	Seat-era EXPANDED coordinator startup brief for the Game Lab seat: two-track isolation rails, R22 private-visibility check, headless ROM-proof bar, failsafe cron '50 */2 * * *', plus the identical inlined DOCTRINE/grant/QA-riders/SESSION ENDER block.
docs/prompts/v3/per-project/ideas-lab-custom-instructions.md	b40	Seat-era Custom Instructions paste artifact for the Ideas Lab seat (idea-engine PROPOSALs -> sim-lab VERDICTs -> manager fan-in), with the PROPOSAL/VERDICT offset, STAMPS and Codex-quota seat terms.
docs/prompts/v3/per-project/ideas-lab-startup.md	b40	Seat-era EXPANDED coordinator startup brief for the Ideas Lab seat: generate->verify loop mission, gate-red-is-real rail, per-repo merge mechanics (idea-engine enabler arm race, sim-lab merge-on-green), failsafe cron '30 1-23/2 * * *', plus the shared DOCTRINE/grant/ENDER block.
docs/prompts/v3/per-project/self-improvement-custom-instructions.md	b40	Seat-era Custom Instructions paste artifact for the Self Improvement seat (substrate-kit), with kit-quality-vs-substrate-gate check naming, Q-0261.3 adopter-write boundary, kit-lab daily cron and adopters.md registry seat terms.
docs/prompts/v3/per-project/self-improvement-startup.md	b41	Seat-era v3.8 EXPANDED startup (coordinator brief) for the self-improvement seat (substrate-kit): mission, hard rails, BOOT 0-5 (boot triad, hard-sync, arm failsafe cron + send_later pacemaker, trigger cutover, claim), work ladder, LANDING, and the full inlined DOCTRINE + PERMISSIONS grant v2 + QA riders + six-step SESSION ENDER.
docs/prompts/v3/per-project/superbot-custom-instructions.md	b41	Seat-era v3.8 Custom Instructions paste body for the SuperBot 2.0 seat — the compressed keyword dictionary (MANDATE, land-on-green, denial routing, RULE PROVENANCE, kit gate, TOOL FACTS) plus routes back to the expanded startup; hard-capped at 8,000 chars/bytes, stamped 7,959/7,992.
docs/prompts/v3/per-project/superbot-startup.md	b41	Seat-era v3.8 EXPANDED startup for the SuperBot 2.0 coordinator (superbot LIVE prod + superbot-next rebuild): merge=deploy rail, per-repo CI check names, BOOT 0-5, port loop work sources, and the same full inlined doctrine/grant/QA-riders/session-ender block shared by all 9 seats.
